id,date,kickoffAt,timeIST,season,sport,league,leagueId,homeTeam,awayTeam,homeGoals,awayGoals,FTHG,FTAG,FTR,completed,B365H,B365D,B365A
ESP_LALIGA-1617-160,2017-01-07T00:00:00.000Z,2017-01-07T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Eibar,Atletico Madrid,0,2,0,2,A,True,5.5,3.5,1.73
ESP_LALIGA-1617-161,2017-01-07T00:00:00.000Z,2017-01-07T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Las Palmas,Sp Gijon,1,0,1,0,H,True,1.67,3.75,5.5
ESP_LALIGA-1617-162,2017-01-07T00:00:00.000Z,2017-01-07T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Real Madrid,Granada,5,0,5,0,H,True,1.07,13.0,26.0
ESP_LALIGA-1617-163,2017-01-07T00:00:00.000Z,2017-01-07T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Sociedad,Sevilla,0,4,0,4,A,True,2.25,3.4,3.2
ITA_SERIEA-1617-185,2017-01-08T00:00:00.000Z,2017-01-08T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Sassuolo,Torino,0,0,0,0,D,True,2.7,3.4,2.6
ITA_SERIEA-1617-184,2017-01-08T00:00:00.000Z,2017-01-08T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Milan,Cagliari,1,0,1,0,H,True,1.4,4.75,8.0
ITA_SERIEA-1617-183,2017-01-08T00:00:00.000Z,2017-01-08T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Lazio,Crotone,1,0,1,0,H,True,1.29,5.25,12.0
ITA_SERIEA-1617-182,2017-01-08T00:00:00.000Z,2017-01-08T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Juventus,Bologna,3,0,3,0,H,True,1.18,7.0,17.0
ITA_SERIEA-1617-181,2017-01-08T00:00:00.000Z,2017-01-08T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Genoa,Roma,0,1,0,1,A,True,3.8,3.6,1.95
ITA_SERIEA-1617-180,2017-01-08T00:00:00.000Z,2017-01-08T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Chievo,Atalanta,1,4,1,4,A,True,2.75,3.2,2.7
ITA_SERIEA-1617-186,2017-01-08T00:00:00.000Z,2017-01-08T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Udinese,Inter,1,2,1,2,A,True,3.75,3.5,2.0
ESP_LALIGA-1617-167,2017-01-08T00:00:00.000Z,2017-01-08T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Betis,Leganes,2,0,2,0,H,True,2.1,3.25,3.75
ESP_LALIGA-1617-166,2017-01-08T00:00:00.000Z,2017-01-08T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Athletic Bilbao,Alaves,0,0,0,0,D,True,1.53,3.8,7.5
ESP_LALIGA-1617-165,2017-01-08T00:00:00.000Z,2017-01-08T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Celta,Malaga,3,1,3,1,H,True,1.85,3.6,4.33
ESP_LALIGA-1617-164,2017-01-08T00:00:00.000Z,2017-01-08T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Villarreal,Barcelona,1,1,1,1,D,True,6.0,4.33,1.53
ESP_LALIGA-1617-168,2017-01-09T00:00:00.000Z,2017-01-09T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Osasuna,Valencia,3,3,3,3,D,True,4.0,3.5,1.95
FRA_LIGUE1-1617-188,2017-01-13T00:00:00.000Z,2017-01-13T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Lille,St Etienne,1,1,1,1,D,True,2.05,3.1,4.2
ITA_SERIEA-1617-187,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Crotone,Bologna,0,1,0,1,A,True,3.0,3.0,2.6
FRA_LIGUE1-1617-192,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Angers,Bordeaux,1,1,1,1,D,True,2.8,3.0,2.75
FRA_LIGUE1-1617-191,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Nancy,Bastia,1,0,1,0,H,True,1.95,3.1,4.75
FRA_LIGUE1-1617-190,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Toulouse,Nantes,0,1,0,1,A,True,2.05,3.1,4.1
FRA_LIGUE1-1617-189,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Rennes,Paris SG,0,1,0,1,A,True,7.0,4.0,1.53
ITA_SERIEA-1617-188,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Inter,Chievo,3,1,3,1,H,True,1.44,4.33,8.0
ESP_LALIGA-1617-172,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Leganes,Athletic Bilbao,0,0,0,0,D,True,3.25,3.1,2.38
ESP_LALIGA-1617-171,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,La Coruna,Villarreal,0,0,0,0,D,True,2.7,3.1,2.8
FRA_LIGUE1-1617-193,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Lorient,Guingamp,3,1,3,1,H,True,2.45,3.2,3.0
ESP_LALIGA-1617-170,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Barcelona,Las Palmas,5,0,5,0,H,True,1.1,11.0,26.0
ENG_PL-1617-206,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Leicester,Chelsea,0,3,0,3,A,True,6.0,4.1,1.62
ENG_PL-1617-205,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Watford,Middlesbrough,0,0,0,0,D,True,2.5,3.2,3.2
ENG_PL-1617-204,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Hull,Bournemouth,3,1,3,1,H,True,3.3,3.5,2.3
ENG_PL-1617-203,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Burnley,Southampton,1,0,1,0,H,True,3.6,3.4,2.2
ENG_PL-1617-202,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Sunderland,Stoke,1,3,1,3,A,True,3.1,3.3,2.5
ENG_PL-1617-201,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Swansea,Arsenal,0,4,0,4,A,True,7.0,4.75,1.5
ENG_PL-1617-200,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Tottenham,West Brom,4,0,4,0,H,True,1.33,5.5,11.0
ESP_LALIGA-1617-169,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Atletico Madrid,Betis,1,0,1,0,H,True,1.2,6.5,17.0
ENG_PL-1617-207,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,West Ham,Crystal Palace,3,0,3,0,H,True,2.38,3.4,3.2
FRA_LIGUE1-1617-194,2017-01-14T00:00:00.000Z,2017-01-14T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Montpellier,Dijon,1,1,1,1,D,True,1.8,3.5,4.75
ESP_LALIGA-1617-174,2017-01-15T00:00:00.000Z,2017-01-15T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Sp Gijon,Eibar,2,3,2,3,A,True,2.9,3.1,2.6
FRA_LIGUE1-1617-196,2017-01-15T00:00:00.000Z,2017-01-15T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Marseille,Monaco,1,4,1,4,A,True,3.0,3.3,2.4
FRA_LIGUE1-1617-197,2017-01-15T00:00:00.000Z,2017-01-15T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Nice,Metz,0,0,0,0,D,True,1.5,4.2,7.0
ESP_LALIGA-1617-177,2017-01-15T00:00:00.000Z,2017-01-15T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Celta,Alaves,1,0,1,0,H,True,1.7,3.75,5.25
ESP_LALIGA-1617-176,2017-01-15T00:00:00.000Z,2017-01-15T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Granada,Osasuna,1,1,1,1,D,True,2.05,3.4,3.8
ESP_LALIGA-1617-175,2017-01-15T00:00:00.000Z,2017-01-15T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Sevilla,Real Madrid,2,1,2,1,H,True,3.6,3.8,1.95
ENG_PL-1617-209,2017-01-15T00:00:00.000Z,2017-01-15T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Everton,Manchester City,4,0,4,0,H,True,4.5,4.0,1.8
FRA_LIGUE1-1617-195,2017-01-15T00:00:00.000Z,2017-01-15T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Caen,Lyon,3,2,3,2,H,True,4.75,3.75,1.75
ESP_LALIGA-1617-173,2017-01-15T00:00:00.000Z,2017-01-15T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Valencia,Espanol,2,1,2,1,H,True,1.91,3.6,4.0
ENG_PL-1617-208,2017-01-15T00:00:00.000Z,2017-01-15T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Manchester United,Liverpool,1,1,1,1,D,True,2.15,3.4,3.75
ITA_SERIEA-1617-195,2017-01-15T00:00:00.000Z,2017-01-15T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Fiorentina,Juventus,2,1,2,1,H,True,4.75,3.4,1.83
ITA_SERIEA-1617-191,2017-01-15T00:00:00.000Z,2017-01-15T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Sampdoria,Empoli,0,0,0,0,D,True,1.75,3.5,5.25
ITA_SERIEA-1617-192,2017-01-15T00:00:00.000Z,2017-01-15T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Cagliari,Genoa,4,1,4,1,H,True,2.8,3.4,2.5
ITA_SERIEA-1617-193,2017-01-15T00:00:00.000Z,2017-01-15T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Lazio,Atalanta,2,1,2,1,H,True,2.0,3.4,3.9
ITA_SERIEA-1617-194,2017-01-15T00:00:00.000Z,2017-01-15T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Napoli,Pescara,3,1,3,1,H,True,1.14,8.0,19.0
ITA_SERIEA-1617-190,2017-01-15T00:00:00.000Z,2017-01-15T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Udinese,Roma,0,1,0,1,A,True,4.2,3.5,1.91
ITA_SERIEA-1617-189,2017-01-15T00:00:00.000Z,2017-01-15T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Sassuolo,Palermo,4,1,4,1,H,True,1.73,3.6,5.25
ESP_LALIGA-1617-178,2017-01-16T00:00:00.000Z,2017-01-16T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Malaga,Sociedad,0,2,0,2,A,True,2.4,3.3,3.0
ITA_SERIEA-1617-196,2017-01-16T00:00:00.000Z,2017-01-16T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Torino,Milan,2,2,2,2,D,True,2.38,3.3,3.1
FRA_LIGUE1-1617-198,2017-01-18T00:00:00.000Z,2017-01-18T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Nantes,Caen,1,0,1,0,H,True,2.0,3.4,4.0
ESP_LALIGA-1617-179,2017-01-20T00:00:00.000Z,2017-01-20T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Las Palmas,La Coruna,1,1,1,1,D,True,2.25,3.3,3.3
FRA_LIGUE1-1617-199,2017-01-20T00:00:00.000Z,2017-01-20T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Bastia,Nice,1,1,1,1,D,True,3.0,3.1,2.55
GER_BUNDESLIGA-1617-144,2017-01-20T00:00:00.000Z,2017-01-20T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Freiburg,Bayern Munich,1,2,1,2,A,True,13.0,6.5,1.22
ENG_PL-1617-215,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Crystal Palace,Everton,0,1,0,1,A,True,3.25,3.4,2.38
ENG_PL-1617-216,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Manchester City,Tottenham,2,2,2,2,D,True,2.15,3.5,3.6
FRA_LIGUE1-1617-204,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Nantes,Paris SG,0,2,0,2,A,True,10.0,4.33,1.4
FRA_LIGUE1-1617-202,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Guingamp,Rennes,1,1,1,1,D,True,2.3,3.1,3.4
FRA_LIGUE1-1617-201,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Dijon,Lille,0,0,0,0,D,True,3.0,3.1,2.55
FRA_LIGUE1-1617-200,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Bordeaux,Toulouse,1,0,1,0,H,True,2.1,3.25,3.8
GER_BUNDESLIGA-1617-150,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Wolfsburg,Hamburg,1,0,1,0,H,True,1.85,3.6,4.33
ENG_PL-1617-214,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Liverpool,Swansea,2,3,2,3,A,True,1.22,7.0,15.0
GER_BUNDESLIGA-1617-149,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Schalke 04,Ingolstadt,1,0,1,0,H,True,1.8,3.6,4.75
ITA_SERIEA-1617-197,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Chievo,Fiorentina,0,3,0,3,A,True,3.4,3.25,2.25
ITA_SERIEA-1617-198,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Milan,Napoli,1,2,1,2,A,True,4.0,3.3,2.0
ESP_LALIGA-1617-183,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Villarreal,Valencia,0,2,0,2,A,True,1.85,3.6,4.33
ESP_LALIGA-1617-182,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Real Madrid,Malaga,2,1,2,1,H,True,1.13,10.0,17.0
ESP_LALIGA-1617-181,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Espanol,Granada,3,1,3,1,H,True,1.57,4.0,6.0
ESP_LALIGA-1617-180,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Alaves,Leganes,2,2,2,2,D,True,2.2,3.1,3.6
GER_BUNDESLIGA-1617-148,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,RB Leipzig,Ein Frankfurt,3,0,3,0,H,True,1.62,3.8,6.0
ENG_PL-1617-213,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Bournemouth,Watford,2,2,2,2,D,True,1.83,3.75,4.75
FRA_LIGUE1-1617-203,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Metz,Montpellier,2,0,2,0,H,True,3.1,3.2,2.4
ENG_PL-1617-211,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Stoke,Manchester United,1,1,1,1,D,True,6.0,4.2,1.6
ENG_PL-1617-210,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,West Brom,Sunderland,2,0,2,0,H,True,1.7,3.8,5.75
ENG_PL-1617-212,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Middlesbrough,West Ham,1,3,1,3,A,True,2.5,3.2,3.25
GER_BUNDESLIGA-1617-145,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Werder Bremen,Dortmund,1,2,1,2,A,True,6.0,4.33,1.53
GER_BUNDESLIGA-1617-146,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Augsburg,Hoffenheim,0,2,0,2,A,True,2.8,3.3,2.6
GER_BUNDESLIGA-1617-147,2017-01-21T00:00:00.000Z,2017-01-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Darmstadt,M'gladbach,0,0,0,0,D,True,4.0,3.6,1.91
ESP_LALIGA-1617-187,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Betis,Sp Gijon,0,0,0,0,D,True,1.73,3.6,5.25
ESP_LALIGA-1617-188,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Sociedad,Celta,1,0,1,0,H,True,1.95,3.6,3.8
ESP_LALIGA-1617-184,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Eibar,Barcelona,0,4,0,4,A,True,9.5,6.0,1.29
GER_BUNDESLIGA-1617-152,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Leverkusen,Hertha,3,1,3,1,H,True,1.67,3.7,5.5
GER_BUNDESLIGA-1617-151,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Mainz,FC Koln,0,0,0,0,D,True,2.4,3.3,3.0
ITA_SERIEA-1617-199,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Roma,Cagliari,1,0,1,0,H,True,1.25,6.5,11.0
ESP_LALIGA-1617-186,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Athletic Bilbao,Atletico Madrid,2,2,2,2,D,True,4.0,3.2,2.05
ITA_SERIEA-1617-201,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Palermo,Inter,0,1,0,1,A,True,6.5,4.0,1.55
ITA_SERIEA-1617-200,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Pescara,Sassuolo,1,3,1,3,A,True,2.9,3.3,2.5
ITA_SERIEA-1617-203,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Empoli,Udinese,1,0,1,0,H,True,2.6,3.2,2.8
ITA_SERIEA-1617-206,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Genoa,Crotone,2,2,2,2,D,True,1.57,4.0,6.0
ENG_PL-1617-217,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Arsenal,Burnley,2,1,2,1,H,True,1.2,7.5,17.0
ITA_SERIEA-1617-202,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Juventus,Lazio,2,0,2,0,H,True,1.5,4.2,7.0
ENG_PL-1617-219,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Southampton,Leicester,3,0,3,0,H,True,1.83,3.5,5.25
ENG_PL-1617-218,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Chelsea,Hull,2,0,2,0,H,True,1.18,8.0,19.0
FRA_LIGUE1-1617-206,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Lyon,Marseille,3,1,3,1,H,True,1.73,3.75,5.0
FRA_LIGUE1-1617-205,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,St Etienne,Angers,2,1,2,1,H,True,1.85,3.4,4.75
ITA_SERIEA-1617-205,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Atalanta,Sampdoria,1,0,1,0,H,True,1.67,3.75,5.5
ITA_SERIEA-1617-204,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Bologna,Torino,2,0,2,0,H,True,2.9,3.3,2.5
FRA_LIGUE1-1617-207,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Monaco,Lorient,4,0,4,0,H,True,1.33,5.0,10.0
ESP_LALIGA-1617-185,2017-01-22T00:00:00.000Z,2017-01-22T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Osasuna,Sevilla,3,4,3,4,A,True,6.0,4.33,1.53
GER_BUNDESLIGA-1617-153,2017-01-27T00:00:00.000Z,2017-01-27T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Schalke 04,Ein Frankfurt,0,1,0,1,A,True,1.73,3.6,5.25
ESP_LALIGA-1617-189,2017-01-27T00:00:00.000Z,2017-01-27T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Osasuna,Malaga,1,1,1,1,D,True,2.88,3.3,2.5
FRA_LIGUE1-1617-208,2017-01-27T00:00:00.000Z,2017-01-27T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Marseille,Montpellier,5,1,5,1,H,True,1.67,3.75,5.5
GER_BUNDESLIGA-1617-154,2017-01-28T00:00:00.000Z,2017-01-28T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Darmstadt,FC Koln,1,6,1,6,A,True,3.6,3.3,2.15
GER_BUNDESLIGA-1617-155,2017-01-28T00:00:00.000Z,2017-01-28T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Ingolstadt,Hamburg,3,1,3,1,H,True,2.2,3.2,3.6
ESP_LALIGA-1617-192,2017-01-28T00:00:00.000Z,2017-01-28T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Leganes,Celta,0,2,0,2,A,True,2.3,3.1,3.4
ESP_LALIGA-1617-190,2017-01-28T00:00:00.000Z,2017-01-28T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Alaves,Atletico Madrid,0,0,0,0,D,True,6.0,3.6,1.62
ESP_LALIGA-1617-191,2017-01-28T00:00:00.000Z,2017-01-28T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Eibar,La Coruna,3,1,3,1,H,True,2.1,3.25,3.75
ESP_LALIGA-1617-193,2017-01-28T00:00:00.000Z,2017-01-28T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Villarreal,Granada,2,0,2,0,H,True,1.36,4.75,9.5
GER_BUNDESLIGA-1617-157,2017-01-28T00:00:00.000Z,2017-01-28T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,RB Leipzig,Hoffenheim,2,1,2,1,H,True,1.73,3.75,4.8
GER_BUNDESLIGA-1617-158,2017-01-28T00:00:00.000Z,2017-01-28T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Werder Bremen,Bayern Munich,1,2,1,2,A,True,15.0,6.5,1.2
GER_BUNDESLIGA-1617-159,2017-01-28T00:00:00.000Z,2017-01-28T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Wolfsburg,Augsburg,1,2,1,2,A,True,1.95,3.5,4.0
FRA_LIGUE1-1617-214,2017-01-28T00:00:00.000Z,2017-01-28T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Nancy,Bordeaux,0,2,0,2,A,True,2.63,3.0,3.0
FRA_LIGUE1-1617-213,2017-01-28T00:00:00.000Z,2017-01-28T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Lyon,Lille,1,2,1,2,A,True,1.45,4.33,7.5
